datetime,value
2020-01-01,1.637
2020-01-02,2.1226
2020-01-03,2.1321
2020-01-04,1.7055
2020-01-05,2.1742
2020-01-06,2.1209
2020-01-07,2.0304
2020-01-08,2.0599
2020-01-09,1.7644
2020-01-10,1.9988
2020-01-11,1.7895
2020-01-12,2.2626
2020-01-13,2.17
2020-01-14,1.8296
2020-01-15,2.1142
2020-01-16,1.8891
2020-01-17,2.3455
2020-01-18,2.1599
2020-01-19,2.2413
2020-01-20,1.6309
2020-01-21,1.8437
2020-01-22,1.3808
2020-01-23,2.0263
2020-01-24,1.9442
2020-01-25,2.3327
2020-01-26,2.3563
2020-01-27,1.6881
2020-01-28,2.1619
2020-01-29,1.4108
2020-01-30,1.7332
2020-01-31,2.2117
2020-02-01,2.3294
2020-02-02,2.2781
2020-02-03,1.6013
2020-02-04,2.0039
2020-02-05,1.5894
2020-02-06,1.716
2020-02-07,2.1962
2020-02-08,1.787
2020-02-09,2.0746
2020-02-10,1.7445
2020-02-11,1.6194
2020-02-12,1.848
2020-02-13,2.2834
2020-02-14,1.561
2020-02-15,1.99
2020-02-16,1.9543
2020-02-17,1.5873
2020-02-18,2.0349
2020-02-19,2.2366
2020-02-20,2.2243
2020-02-21,2.4509
2020-02-22,1.9973
2020-02-23,1.9078
2020-02-24,2.1214
2020-02-25,2.1483
2020-02-26,2.3928
2020-02-27,1.4369
2020-02-28,2.3775
2020-02-29,2.1049
2020-03-01,2.2153
2020-03-02,2.3648
2020-03-03,1.9495
2020-03-04,1.7757
2020-03-05,1.9986
2020-03-06,1.5792
2020-03-07,1.6114
2020-03-08,2.4211
2020-03-09,2.2333
2020-03-10,2.2322
2020-03-11,1.8718
2020-03-12,1.6974
2020-03-13,2.0954
2020-03-14,1.9323
2020-03-15,2.2595
2020-03-16,1.5018
2020-03-17,1.5194
2020-03-18,2.125
2020-03-19,2.3195
2020-03-20,2.085
2020-03-21,2.2769
2020-03-22,2.0565
2020-03-23,2.3344
2020-03-24,1.8601
2020-03-25,1.6495
2020-03-26,2.3044
2020-03-27,2.3611
2020-03-28,1.626
2020-03-29,1.8077
2020-03-30,2.2067
2020-03-31,2.3027
2020-04-01,1.7815
2020-04-02,1.8237
2020-04-03,1.9119
2020-04-04,2.337
2020-04-05,2.2185
2020-04-06,1.9783
2020-04-07,1.9993
2020-04-08,2.1665
2020-04-09,1.6613
2020-04-10,1.9517
2020-04-11,1.8903
2020-04-12,1.8861
2020-04-13,2.1877
2020-04-14,1.9143
2020-04-15,2.1487
2020-04-16,1.2473
2020-04-17,1.765
2020-04-18,2.5275
2020-04-19,2.0364
2020-04-20,2.2558
2020-04-21,2.1859
2020-04-22,1.7331
2020-04-23,2.2356
2020-04-24,1.7187
2020-04-25,1.6202
2020-04-26,1.8943
2020-04-27,1.9622
2020-04-28,1.7431
2020-04-29,1.9023
2020-04-30,1.8192
2020-05-01,1.4803
2020-05-02,1.6914
2020-05-03,1.7498
2020-05-04,1.6741
2020-05-05,1.9985
2020-05-06,2.0979
2020-05-07,2.3162
2020-05-08,2.0603
2020-05-09,2.5524
2020-05-10,1.9781
2020-05-11,2.3291
2020-05-12,1.7612
2020-05-13,2.1688
2020-05-14,2.0663
2020-05-15,2.2869
2020-05-16,1.8216
2020-05-17,2.2212
2020-05-18,2.055
2020-05-19,1.7099
2020-05-20,1.8859
2020-05-21,1.5217
2020-05-22,1.8463
2020-05-23,2.3019
2020-05-24,2.7909
2020-05-25,2.2136
2020-05-26,1.6787
2020-05-27,1.575
2020-05-28,1.7307
2020-05-29,1.9782
2020-05-30,2.0691
2020-05-31,2.3642
2020-06-01,2.314
2020-06-02,1.9585
2020-06-03,2.4384
2020-06-04,2.0819
2020-06-05,1.7516
2020-06-06,1.4972
2020-06-07,2.579
2020-06-08,1.9188
2020-06-09,1.8525
2020-06-10,1.5971
2020-06-11,1.778
2020-06-12,2.3194
