datetime,value
2020-01-01,4.1344
2020-01-02,4.0163
2020-01-03,3.9235
2020-01-04,3.1661
2020-01-05,3.4681
2020-01-06,3.2693
2020-01-07,3.4709
2020-01-08,3.5967
2020-01-09,3.5176
2020-01-10,3.9044
2020-01-11,3.3435
2020-01-12,3.6465
2020-01-13,3.6596
2020-01-14,3.7817
2020-01-15,3.7278
2020-01-16,3.5859
2020-01-17,2.9135
2020-01-18,3.1995
2020-01-19,3.5639
2020-01-20,3.2842
2020-01-21,3.4393
2020-01-22,3.6345
2020-01-23,4.0515
2020-01-24,3.2475
2020-01-25,2.8475
2020-01-26,3.0932
2020-01-27,3.6573
2020-01-28,3.5144
2020-01-29,3.4591
2020-01-30,3.3821
2020-01-31,2.7555
2020-02-01,3.1741
2020-02-02,3.3813
2020-02-03,3.559
2020-02-04,3.331
2020-02-05,4.208
2020-02-06,3.3399
2020-02-07,3.7223
2020-02-08,3.1205
2020-02-09,3.7769
2020-02-10,2.8071
2020-02-11,3.5124
2020-02-12,3.8187
2020-02-13,3.9951
2020-02-14,3.3765
2020-02-15,3.1694
2020-02-16,3.6008
2020-02-17,3.4577
2020-02-18,3.53
2020-02-19,3.6103
2020-02-20,3.6604
2020-02-21,3.0214
2020-02-22,3.5708
2020-02-23,3.6964
2020-02-24,3.458
2020-02-25,3.2375
2020-02-26,2.9342
2020-02-27,4.0618
2020-02-28,2.7235
2020-02-29,3.6452
2020-03-01,3.6215
2020-03-02,3.3748
2020-03-03,3.1242
2020-03-04,3.1372
2020-03-05,3.8722
2020-03-06,3.8069
2020-03-07,3.6425
2020-03-08,3.4084
2020-03-09,2.9224
2020-03-10,3.5216
2020-03-11,3.7207
2020-03-12,3.1646
2020-03-13,3.1815
2020-03-14,3.0518
2020-03-15,3.8498
2020-03-16,3.8312
2020-03-17,3.311
2020-03-18,3.601
2020-03-19,3.3961
2020-03-20,3.3888
2020-03-21,3.7757
2020-03-22,3.3583
2020-03-23,3.8718
2020-03-24,4.1443
2020-03-25,3.549
2020-03-26,3.4085
2020-03-27,3.6783
2020-03-28,3.8202
2020-03-29,3.448
2020-03-30,3.7787
2020-03-31,3.1929
2020-04-01,3.7092
2020-04-02,2.8637
2020-04-03,3.2904
2020-04-04,3.8411
2020-04-05,3.811
2020-04-06,3.872
2020-04-07,3.5427
2020-04-08,3.7497
2020-04-09,3.5573
2020-04-10,3.072
2020-04-11,3.6185
2020-04-12,3.4606
2020-04-13,3.707
2020-04-14,3.9408
2020-04-15,3.4836
2020-04-16,3.6616
2020-04-17,3.0254
2020-04-18,3.8678
2020-04-19,3.1667
2020-04-20,3.4476
2020-04-21,3.4589
2020-04-22,3.6629
2020-04-23,2.9008
2020-04-24,3.7634
2020-04-25,3.04
2020-04-26,3.6269
2020-04-27,3.2743
2020-04-28,3.4038
2020-04-29,3.1035
2020-04-30,3.8183
2020-05-01,3.3766
2020-05-02,3.6653
2020-05-03,3.9306
2020-05-04,4.1623
2020-05-05,3.1802
2020-05-06,3.0718
2020-05-07,3.6838
2020-05-08,3.7389
2020-05-09,3.205
2020-05-10,3.7012
2020-05-11,3.2285
2020-05-12,3.859
2020-05-13,3.2446
2020-05-14,3.4508
2020-05-15,3.1971
2020-05-16,3.4667
2020-05-17,3.1253
2020-05-18,3.5622
2020-05-19,3.0223
2020-05-20,3.348
2020-05-21,3.2142
2020-05-22,3.862
2020-05-23,3.3234
2020-05-24,3.2513
2020-05-25,3.3154
2020-05-26,3.4379
2020-05-27,3.4745
2020-05-28,3.5268
2020-05-29,3.8019
2020-05-30,3.5174
2020-05-31,3.5092
2020-06-01,3.8703
2020-06-02,3.8641
2020-06-03,3.6686
2020-06-04,3.3537
2020-06-05,3.0583
2020-06-06,3.6238
2020-06-07,3.402
2020-06-08,3.7729
2020-06-09,3.6006
2020-06-10,3.6653
2020-06-11,3.6834
2020-06-12,3.7321
2020-06-13,3.7138
2020-06-14,3.8378
2020-06-15,3.1455
2020-06-16,3.4487
2020-06-17,4.0177
2020-06-18,3.6829
2020-06-19,3.3062
2020-06-20,3.0991
2020-06-21,3.8135
2020-06-22,3.7339
2020-06-23,3.7454
2020-06-24,3.7852
2020-06-25,3.9614
2020-06-26,3.9868
2020-06-27,3.6043
2020-06-28,3.5448
2020-06-29,4.1399
2020-06-30,3.2193
2020-07-01,3.7886
2020-07-02,3.1414
2020-07-03,3.2417
2020-07-04,3.5669
2020-07-05,3.3114
2020-07-06,3.3068
2020-07-07,3.876
2020-07-08,3.2998
2020-07-09,4.0041
2020-07-10,3.8062
2020-07-11,3.4954
2020-07-12,3.5912
2020-07-13,3.3894
2020-07-14,3.2127
2020-07-15,3.0923
2020-07-16,3.5069
2020-07-17,3.2041
2020-07-18,3.5241
2020-07-19,3.4887
2020-07-20,3.235
2020-07-21,3.343
2020-07-22,3.8294
2020-07-23,3.7957
2020-07-24,4.06
2020-07-25,3.3993
2020-07-26,3.6255
2020-07-27,3.7074
2020-07-28,3.2658
2020-07-29,3.8017
2020-07-30,3.6145
2020-07-31,3.4353
2020-08-01,3.9411
2020-08-02,3.4102
2020-08-03,3.9556
2020-08-04,4.0344
2020-08-05,3.4369
2020-08-06,4.051
2020-08-07,3.2156
2020-08-08,3.2202
2020-08-09,3.621
2020-08-10,3.4327
2020-08-11,3.5094
2020-08-12,3.461
2020-08-13,3.7836
2020-08-14,2.902
2020-08-15,3.5119
2020-08-16,3.3563
2020-08-17,3.434
2020-08-18,3.6751
2020-08-19,3.4284
2020-08-20,3.4168
2020-08-21,3.1433
2020-08-22,3.9531
2020-08-23,3.7135
2020-08-24,3.0616
2020-08-25,3.7677
2020-08-26,3.375
2020-08-27,3.8327
2020-08-28,3.3519
2020-08-29,3.3952
2020-08-30,3.7476
2020-08-31,3.679
2020-09-01,3.3927
2020-09-02,3.1584
2020-09-03,3.3334
2020-09-04,3.6456
2020-09-05,3.2787
2020-09-06,3.7302
2020-09-07,3.5175
2020-09-08,3.0967
2020-09-09,3.4285
2020-09-10,3.846
2020-09-11,3.166
2020-09-12,3.7352
2020-09-13,3.3051
2020-09-14,3.3572
2020-09-15,3.9459
2020-09-16,2.7452
2020-09-17,3.5182
2020-09-18,3.1738
2020-09-19,2.7239
2020-09-20,3.6389
2020-09-21,3.3183
2020-09-22,2.6276
2020-09-23,3.6886
2020-09-24,3.8717
2020-09-25,3.3639
2020-09-26,3.3624
2020-09-27,3.1908
2020-09-28,3.4858
2020-09-29,3.7236
2020-09-30,3.5218
2020-10-01,3.2223
2020-10-02,3.8018
2020-10-03,2.8771
2020-10-04,2.8601
2020-10-05,3.4638
2020-10-06,3.4885
2020-10-07,3.5558
2020-10-08,3.4725
2020-10-09,3.1478
2020-10-10,3.3272
2020-10-11,3.262
2020-10-12,3.2394
2020-10-13,3.6676
2020-10-14,2.5461
2020-10-15,3.5494
2020-10-16,3.6166
2020-10-17,3.2038
2020-10-18,4.0529
2020-10-19,3.6911
2020-10-20,3.5146
2020-10-21,3.1008
2020-10-22,3.7106
2020-10-23,2.9992
2020-10-24,3.3641
2020-10-25,3.5427
2020-10-26,3.2616
2020-10-27,2.7857
2020-10-28,3.2578
2020-10-29,3.9252
2020-10-30,3.7992
2020-10-31,3.2565
2020-11-01,3.2261
2020-11-02,3.6221
2020-11-03,3.4308
2020-11-04,3.1811
2020-11-05,3.3122
2020-11-06,3.6653
2020-11-07,3.6245
2020-11-08,3.582
2020-11-09,3.4464
2020-11-10,3.7744
2020-11-11,3.1112
2020-11-12,3.3578
2020-11-13,3.6665
2020-11-14,3.2915
2020-11-15,3.0877
2020-11-16,3.0746
2020-11-17,3.4486
2020-11-18,3.453
2020-11-19,3.4773
2020-11-20,3.4713
2020-11-21,3.439
2020-11-22,3.3658
2020-11-23,3.2388
2020-11-24,3.2642
2020-11-25,3.338
2020-11-26,3.8069
2020-11-27,3.7729
2020-11-28,3.7219
2020-11-29,3.7154
2020-11-30,3.4004
2020-12-01,3.8205
2020-12-02,3.1942
2020-12-03,3.4925
2020-12-04,3.6174
2020-12-05,3.6829
2020-12-06,4.0631
2020-12-07,3.5762
2020-12-08,3.774
2020-12-09,3.1261
2020-12-10,3.3616
2020-12-11,3.5489
2020-12-12,3.4412
2020-12-13,3.5554
2020-12-14,3.7479
2020-12-15,3.9243
