comparison_id,observable,variable,support,unit,variant_id,variant_label,comparison_time_key,time,time_index,elapsed_seconds,value_index,value
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:2678400,1,1,2678400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:5097600,2,2,5097600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:7776000,3,3,7776000.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:10368000,4,4,10368000.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:13046400,5,5,13046400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:15638400,6,6,15638400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:18316800,7,7,18316800.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:20995200,8,8,20995200.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:23587200,9,9,23587200.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:26265600,10,10,26265600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:28857600,11,11,28857600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_partition,Boussinesq PETSc partition cycling heterogeneous,elapsed_seconds:31536000,12,12,31536000.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:0,0,0,0.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:2678400,1,1,2678400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:5097600,2,2,5097600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:7776000,3,3,7776000.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:10368000,4,4,10368000.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:13046400,5,5,13046400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:15638400,6,6,15638400.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:18316800,7,7,18316800.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:20995200,8,8,20995200.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:23587200,9,9,23587200.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:26265600,10,10,26265600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:28857600,11,11,28857600.0,0,0.0
review_cycling_heterogeneous_backends,outlet_flux_series,outlet_flux,outlet,m3/s,boussinesq_petsc_mixed,Boussinesq PETSc mixed cycling heterogeneous,elapsed_seconds:31536000,12,12,31536000.0,0,0.0
