datetime,value
2020-01-01,2.8894
2020-01-02,3.1147
2020-01-03,3.182
2020-01-04,3.4389
2020-01-05,3.3102
2020-01-06,3.5881
2020-01-07,3.5905
2020-01-08,3.5184
2020-01-09,3.377
2020-01-10,3.8658
2020-01-11,3.8975
2020-01-12,3.2941
2020-01-13,3.442
2020-01-14,3.7889
2020-01-15,3.2644
2020-01-16,3.7081
2020-01-17,3.3662
2020-01-18,3.0632
2020-01-19,3.7979
2020-01-20,3.0803
2020-01-21,3.549
2020-01-22,3.4663
2020-01-23,3.5057
2020-01-24,3.4207
2020-01-25,3.3172
2020-01-26,3.3885
2020-01-27,3.2634
2020-01-28,3.4611
2020-01-29,3.5526
2020-01-30,3.9188
2020-01-31,3.777
2020-02-01,3.6031
2020-02-02,4.3341
2020-02-03,3.3862
2020-02-04,3.5671
2020-02-05,3.6545
2020-02-06,3.6751
2020-02-07,3.1303
2020-02-08,3.2716
2020-02-09,3.4289
2020-02-10,3.8122
2020-02-11,3.5748
2020-02-12,3.4669
2020-02-13,3.5941
2020-02-14,3.5872
2020-02-15,3.6313
2020-02-16,3.1318
2020-02-17,3.8146
2020-02-18,2.9617
2020-02-19,3.6418
2020-02-20,3.532
2020-02-21,3.2998
2020-02-22,3.2491
2020-02-23,3.6314
2020-02-24,3.1098
2020-02-25,3.5152
2020-02-26,3.3613
2020-02-27,3.598
2020-02-28,3.3376
2020-02-29,3.4689
2020-03-01,3.5087
2020-03-02,3.9787
2020-03-03,3.5972
2020-03-04,3.4633
2020-03-05,3.4966
2020-03-06,3.1356
2020-03-07,3.1982
2020-03-08,3.756
2020-03-09,3.5275
2020-03-10,3.211
2020-03-11,3.3507
2020-03-12,3.5357
2020-03-13,3.5835
2020-03-14,4.0265
2020-03-15,3.0029
2020-03-16,3.1601
2020-03-17,3.9047
2020-03-18,3.3085
2020-03-19,3.649
2020-03-20,3.3816
2020-03-21,3.5969
2020-03-22,3.6477
2020-03-23,3.3474
2020-03-24,4.0202
2020-03-25,3.2975
2020-03-26,3.4491
2020-03-27,3.316
2020-03-28,3.9007
2020-03-29,3.6151
2020-03-30,3.2423
2020-03-31,3.9927
2020-04-01,3.4234
2020-04-02,3.6916
2020-04-03,3.2502
2020-04-04,3.1616
2020-04-05,3.5096
2020-04-06,3.4972
2020-04-07,3.1946
2020-04-08,3.4807
2020-04-09,3.6212
2020-04-10,3.7917
2020-04-11,3.7269
2020-04-12,3.2358
2020-04-13,2.8824
2020-04-14,3.4522
2020-04-15,3.2108
2020-04-16,2.7846
2020-04-17,3.7841
2020-04-18,3.5578
2020-04-19,2.7991
2020-04-20,3.8796
2020-04-21,2.9549
2020-04-22,3.5631
2020-04-23,3.2198
2020-04-24,3.4183
2020-04-25,3.4336
2020-04-26,3.0851
2020-04-27,3.0186
2020-04-28,2.8035
2020-04-29,3.6599
2020-04-30,3.204
2020-05-01,3.4438
2020-05-02,3.3556
2020-05-03,4.0645
2020-05-04,3.6869
2020-05-05,3.7121
2020-05-06,3.8057
2020-05-07,3.3254
2020-05-08,3.4803
2020-05-09,4.0933
2020-05-10,3.1163
2020-05-11,3.318
2020-05-12,3.9324
2020-05-13,3.6001
2020-05-14,3.6141
2020-05-15,3.3334
2020-05-16,3.6818
2020-05-17,3.9613
2020-05-18,3.5138
2020-05-19,3.4572
2020-05-20,3.4054
2020-05-21,3.0457
2020-05-22,3.3802
2020-05-23,3.3958
2020-05-24,3.5342
2020-05-25,3.4677
2020-05-26,3.4672
2020-05-27,2.8796
2020-05-28,3.3183
2020-05-29,3.0181
2020-05-30,3.481
2020-05-31,3.6119
2020-06-01,3.5568
2020-06-02,3.8091
2020-06-03,3.4555
2020-06-04,3.7627
2020-06-05,3.4806
2020-06-06,3.8161
2020-06-07,3.6084
2020-06-08,3.502
2020-06-09,3.5903
2020-06-10,3.4286
2020-06-11,3.7593
2020-06-12,3.7436
2020-06-13,3.1891
2020-06-14,3.1447
2020-06-15,3.9735
2020-06-16,3.5703
2020-06-17,3.922
2020-06-18,3.8295
2020-06-19,3.1296
2020-06-20,3.5784
2020-06-21,3.5042
2020-06-22,3.8347
2020-06-23,3.3473
2020-06-24,3.4846
2020-06-25,2.9373
2020-06-26,3.4247
2020-06-27,3.6692
2020-06-28,3.7198
2020-06-29,3.2109
2020-06-30,3.3967
2020-07-01,3.2825
2020-07-02,3.8957
2020-07-03,3.4048
2020-07-04,3.6753
2020-07-05,3.8331
2020-07-06,3.6243
2020-07-07,2.9049
2020-07-08,2.8315
2020-07-09,3.649
2020-07-10,3.3007
2020-07-11,3.4431
2020-07-12,3.8552
2020-07-13,3.3125
2020-07-14,2.988
2020-07-15,3.2746
2020-07-16,3.6766
2020-07-17,3.8407
2020-07-18,4.431
2020-07-19,3.7936
2020-07-20,3.5669
2020-07-21,4.0182
2020-07-22,3.8279
2020-07-23,3.5913
2020-07-24,3.8913
2020-07-25,3.4367
2020-07-26,3.3114
2020-07-27,3.3074
2020-07-28,3.8111
2020-07-29,3.4723
2020-07-30,3.5944
2020-07-31,4.1548
2020-08-01,3.3219
2020-08-02,3.2605
2020-08-03,3.0677
2020-08-04,3.2453
2020-08-05,3.6013
2020-08-06,3.7059
2020-08-07,4.2969
2020-08-08,3.3877
2020-08-09,3.2153
2020-08-10,3.8671
2020-08-11,3.9901
2020-08-12,3.0774
2020-08-13,3.4802
2020-08-14,3.7136
2020-08-15,3.8445
2020-08-16,2.9204
2020-08-17,3.5847
2020-08-18,3.1057
2020-08-19,3.5656
2020-08-20,3.0638
2020-08-21,3.6429
2020-08-22,3.4643
2020-08-23,3.0407
2020-08-24,2.8791
2020-08-25,2.9908
2020-08-26,3.5898
2020-08-27,3.6227
2020-08-28,3.4789
2020-08-29,3.4149
2020-08-30,3.9203
2020-08-31,3.8536
2020-09-01,3.6403
2020-09-02,3.6016
2020-09-03,3.5626
2020-09-04,3.0248
2020-09-05,3.5568
2020-09-06,3.3899
2020-09-07,3.7766
2020-09-08,4.1665
2020-09-09,4.1637
2020-09-10,3.472
2020-09-11,3.4473
2020-09-12,3.3872
2020-09-13,3.0779
2020-09-14,3.436
2020-09-15,3.5476
2020-09-16,3.4377
2020-09-17,3.78
2020-09-18,3.1127
2020-09-19,3.6608
2020-09-20,3.285
2020-09-21,3.5083
2020-09-22,3.2005
2020-09-23,3.4568
2020-09-24,3.1344
2020-09-25,3.3108
2020-09-26,3.4018
2020-09-27,3.7617
2020-09-28,3.1846
2020-09-29,3.6153
2020-09-30,3.6382
2020-10-01,3.6097
2020-10-02,3.3944
2020-10-03,3.309
2020-10-04,3.189
2020-10-05,3.4743
2020-10-06,3.1278
2020-10-07,3.6051
2020-10-08,3.974
