datetime,value
1990-01-01,42.46
1990-01-02,42.16
1990-01-03,42.61
1990-01-04,42.54
1990-01-05,42.65
1990-01-06,42.08
1990-01-07,42.84
1990-01-08,42.52
1990-01-09,42.72
1990-01-10,42.42
1990-01-11,42.68
1990-01-12,42.44
1990-01-13,42.51
1990-01-14,42.91
1990-01-15,42.6
1990-01-16,42.67
1990-01-17,42.78
1990-01-18,42.74
1990-01-19,42.69
1990-01-20,42.74
1990-01-21,43.05
1990-01-22,42.69
1990-01-23,42.74
1990-01-24,42.87
1990-01-25,42.89
1990-01-26,42.91
1990-01-27,42.83
1990-01-28,42.57
1990-01-29,43.0
1990-01-30,42.58
1990-01-31,42.81
1990-02-01,42.65
1990-02-02,42.76
1990-02-03,42.83
1990-02-04,42.83
1990-02-05,42.85
1990-02-06,43.03
1990-02-07,42.86
1990-02-08,42.76
1990-02-09,42.94
1990-02-10,42.98
1990-02-11,42.61
1990-02-12,42.89
1990-02-13,42.9
1990-02-14,42.76
1990-02-15,43.01
1990-02-16,42.78
1990-02-17,42.82
1990-02-18,42.77
1990-02-19,42.8
1990-02-20,42.63
1990-02-21,42.57
1990-02-22,43.03
1990-02-23,42.66
1990-02-24,42.63
1990-02-25,42.45
1990-02-26,42.68
1990-02-27,42.57
1990-02-28,43.01
1990-03-01,42.91
1990-03-02,42.65
1990-03-03,43.08
1990-03-04,42.89
1990-03-05,42.68
1990-03-06,42.35
1990-03-07,43.06
1990-03-08,42.5
1990-03-09,42.45
1990-03-10,42.84
1990-03-11,43.05
1990-03-12,42.88
1990-03-13,42.75
1990-03-14,42.74
1990-03-15,42.77
1990-03-16,42.74
1990-03-17,42.66
1990-03-18,42.62
1990-03-19,42.59
1990-03-20,42.47
1990-03-21,42.53
1990-03-22,42.3
1990-03-23,42.53
1990-03-24,42.38
1990-03-25,42.35
1990-03-26,42.53
1990-03-27,42.7
1990-03-28,42.61
1990-03-29,42.22
1990-03-30,42.3
1990-03-31,42.57
1990-04-01,42.27
1990-04-02,42.36
1990-04-03,42.46
1990-04-04,42.22
1990-04-05,42.36
1990-04-06,42.13
1990-04-07,42.22
1990-04-08,42.34
1990-04-09,42.04
1990-04-10,42.33
1990-04-11,42.24
1990-04-12,42.31
1990-04-13,42.24
1990-04-14,42.39
1990-04-15,42.18
1990-04-16,42.08
1990-04-17,42.15
1990-04-18,42.19
1990-04-19,42.1
1990-04-20,42.07
1990-04-21,41.94
1990-04-22,41.93
1990-04-23,41.8
1990-04-24,42.25
1990-04-25,41.78
1990-04-26,41.84
1990-04-27,41.82
1990-04-28,42.04
1990-04-29,41.84
1990-04-30,42.05
1990-05-01,41.74
1990-05-02,41.86
1990-05-03,41.67
1990-05-04,42.09
1990-05-05,41.57
1990-05-06,41.77
1990-05-07,41.8
1990-05-08,41.75
1990-05-09,41.63
1990-05-10,41.62
1990-05-11,41.62
1990-05-12,41.57
1990-05-13,41.72
1990-05-14,41.88
1990-05-15,41.44
1990-05-16,41.3
1990-05-17,41.47
1990-05-18,41.85
1990-05-19,41.32
1990-05-20,41.66
1990-05-21,41.65
1990-05-22,41.29
1990-05-23,41.43
1990-05-24,41.57
1990-05-25,41.25
1990-05-26,41.25
1990-05-27,41.17
1990-05-28,41.09
1990-05-29,41.12
1990-05-30,41.01
1990-05-31,41.18
1990-06-01,41.04
1990-06-02,41.17
1990-06-03,40.88
1990-06-04,41.14
1990-06-05,41.19
1990-06-06,40.75
1990-06-07,41.08
1990-06-08,41.19
1990-06-09,40.8
1990-06-10,41.21
1990-06-11,41.01
1990-06-12,40.82
1990-06-13,40.89
1990-06-14,40.97
1990-06-15,40.87
1990-06-16,40.92
1990-06-17,40.69
1990-06-18,40.83
1990-06-19,40.57
1990-06-20,40.75
1990-06-21,40.61
1990-06-22,40.62
1990-06-23,40.9
1990-06-24,40.86
1990-06-25,40.77
1990-06-26,40.5
1990-06-27,40.6
1990-06-28,40.81
1990-06-29,40.63
1990-06-30,40.94
1990-07-01,40.64
1990-07-02,40.59
1990-07-03,40.5
1990-07-04,40.55
1990-07-05,40.49
1990-07-06,40.61
1990-07-07,40.63
1990-07-08,40.36
1990-07-09,40.26
1990-07-10,40.17
1990-07-11,40.51
1990-07-12,40.26
1990-07-13,40.09
1990-07-14,40.46
1990-07-15,40.76
1990-07-16,40.37
1990-07-17,40.49
1990-07-18,40.37
1990-07-19,40.33
1990-07-20,40.47
1990-07-21,40.28
1990-07-22,40.35
1990-07-23,40.35
1990-07-24,40.2
1990-07-25,40.44
1990-07-26,40.25
1990-07-27,40.16
1990-07-28,40.35
1990-07-29,40.12
1990-07-30,40.26
1990-07-31,40.24
1990-08-01,40.4
1990-08-02,40.31
1990-08-03,40.23
1990-08-04,40.35
1990-08-05,40.43
1990-08-06,40.3
1990-08-07,40.22
1990-08-08,40.01
1990-08-09,40.05
1990-08-10,40.16
1990-08-11,40.11
1990-08-12,40.17
1990-08-13,40.21
1990-08-14,40.28
1990-08-15,40.19
1990-08-16,40.27
1990-08-17,40.21
1990-08-18,39.9
1990-08-19,40.06
1990-08-20,40.18
1990-08-21,40.02
1990-08-22,40.3
1990-08-23,40.44
1990-08-24,40.4
1990-08-25,40.19
1990-08-26,40.44
1990-08-27,40.25
1990-08-28,40.18
1990-08-29,40.14
1990-08-30,40.19
1990-08-31,40.19
1990-09-01,40.28
1990-09-02,40.28
1990-09-03,40.27
1990-09-04,40.34
1990-09-05,40.46
1990-09-06,40.43
1990-09-07,40.07
1990-09-08,39.92
1990-09-09,40.45
1990-09-10,40.12
1990-09-11,40.3
1990-09-12,40.17
1990-09-13,40.08
1990-09-14,40.45
1990-09-15,40.49
1990-09-16,40.3
1990-09-17,40.01
1990-09-18,40.33
1990-09-19,40.48
1990-09-20,40.21
1990-09-21,40.48
1990-09-22,40.46
1990-09-23,40.56
1990-09-24,40.51
1990-09-25,40.36
1990-09-26,40.7
1990-09-27,40.51
1990-09-28,40.54
1990-09-29,40.42
1990-09-30,40.51
1990-10-01,40.46
1990-10-02,40.58
1990-10-03,40.88
1990-10-04,40.44
1990-10-05,40.42
1990-10-06,40.9
1990-10-07,40.66
1990-10-08,40.61
1990-10-09,40.89
1990-10-10,40.66
1990-10-11,41.04
1990-10-12,40.89
1990-10-13,40.73
1990-10-14,41.15
1990-10-15,40.75
1990-10-16,40.97
1990-10-17,40.93
1990-10-18,41.1
1990-10-19,41.16
1990-10-20,40.95
1990-10-21,40.85
1990-10-22,41.05
1990-10-23,40.9
1990-10-24,41.33
1990-10-25,41.07
1990-10-26,41.01
1990-10-27,41.12
1990-10-28,40.91
1990-10-29,40.98
1990-10-30,41.33
1990-10-31,41.07
1990-11-01,41.04
1990-11-02,41.3
1990-11-03,41.42
1990-11-04,41.37
1990-11-05,41.43
1990-11-06,41.19
1990-11-07,41.11
1990-11-08,41.57
1990-11-09,41.32
1990-11-10,41.36
1990-11-11,41.62
1990-11-12,41.52
1990-11-13,41.53
1990-11-14,41.81
1990-11-15,41.41
1990-11-16,41.67
1990-11-17,41.56
1990-11-18,41.61
1990-11-19,41.82
1990-11-20,41.69
1990-11-21,41.72
1990-11-22,41.82
1990-11-23,41.63
1990-11-24,41.58
1990-11-25,41.57
1990-11-26,41.46
1990-11-27,42.08
1990-11-28,41.63
1990-11-29,41.78
1990-11-30,41.8
1990-12-01,41.91
1990-12-02,42.0
1990-12-03,42.03
1990-12-04,41.84
1990-12-05,41.92
1990-12-06,42.01
1990-12-07,41.95
1990-12-08,42.25
1990-12-09,42.1
1990-12-10,42.16
1990-12-11,42.17
1990-12-12,42.26
1990-12-13,42.13
1990-12-14,41.93
1990-12-15,42.21
1990-12-16,42.07
1990-12-17,42.11
1990-12-18,42.29
1990-12-19,42.41
1990-12-20,42.24
1990-12-21,42.31
1990-12-22,42.53
1990-12-23,42.33
1990-12-24,42.7
1990-12-25,42.42
1990-12-26,42.08
1990-12-27,42.48
1990-12-28,42.44
1990-12-29,42.59
1990-12-30,42.51
1990-12-31,42.41
1991-01-01,42.26
1991-01-02,42.43
1991-01-03,42.35
1991-01-04,42.4
1991-01-05,42.59
1991-01-06,42.77
1991-01-07,42.59
1991-01-08,42.37
1991-01-09,42.62
1991-01-10,42.75
1991-01-11,42.49
1991-01-12,42.58
1991-01-13,42.61
1991-01-14,42.5
1991-01-15,42.73
1991-01-16,42.62
1991-01-17,42.71
1991-01-18,42.53
1991-01-19,42.61
1991-01-20,42.79
1991-01-21,42.63
1991-01-22,42.96
1991-01-23,42.65
1991-01-24,42.75
1991-01-25,42.86
1991-01-26,42.52
1991-01-27,42.47
1991-01-28,42.52
1991-01-29,42.94
1991-01-30,42.67
1991-01-31,43.15
1991-02-01,42.68
1991-02-02,42.8
1991-02-03,43.01
1991-02-04,43.08
1991-02-05,43.09
1991-02-06,42.97
1991-02-07,42.94
1991-02-08,42.88
1991-02-09,42.91
1991-02-10,42.71
1991-02-11,42.68
1991-02-12,42.8
1991-02-13,42.77
1991-02-14,42.73
1991-02-15,42.9
1991-02-16,42.94
1991-02-17,42.81
1991-02-18,43.02
1991-02-19,42.62
1991-02-20,42.76
1991-02-21,42.68
1991-02-22,42.51
1991-02-23,42.77
1991-02-24,42.76
1991-02-25,43.0
1991-02-26,42.87
1991-02-27,42.61
1991-02-28,43.04
1991-03-01,42.94
1991-03-02,42.84
1991-03-03,42.71
1991-03-04,42.59
1991-03-05,42.68
1991-03-06,42.89
1991-03-07,43.0
1991-03-08,42.94
1991-03-09,42.63
1991-03-10,42.52
1991-03-11,42.7
1991-03-12,42.41
1991-03-13,42.71
1991-03-14,42.63
1991-03-15,42.57
1991-03-16,42.39
1991-03-17,42.7
1991-03-18,42.53
1991-03-19,42.42
1991-03-20,42.15
1991-03-21,42.57
1991-03-22,42.82
1991-03-23,42.79
1991-03-24,42.46
1991-03-25,42.43
1991-03-26,42.57
1991-03-27,42.34
1991-03-28,42.52
1991-03-29,42.57
1991-03-30,42.63
1991-03-31,42.41
1991-04-01,42.38
1991-04-02,42.27
1991-04-03,42.26
1991-04-04,42.33
1991-04-05,42.4
1991-04-06,42.47
1991-04-07,42.19
1991-04-08,42.52
1991-04-09,42.24
1991-04-10,42.26
1991-04-11,42.13
1991-04-12,41.86
1991-04-13,42.34
1991-04-14,42.3
1991-04-15,42.12
1991-04-16,42.16
1991-04-17,42.2
1991-04-18,41.87
1991-04-19,42.01
1991-04-20,42.19
1991-04-21,41.86
1991-04-22,42.07
1991-04-23,41.8
1991-04-24,42.06
1991-04-25,41.96
1991-04-26,41.7
1991-04-27,42.1
1991-04-28,41.79
1991-04-29,41.76
1991-04-30,41.89
1991-05-01,42.01
1991-05-02,41.66
1991-05-03,41.8
1991-05-04,41.84
1991-05-05,41.85
1991-05-06,41.75
1991-05-07,41.65
1991-05-08,41.56
1991-05-09,41.67
1991-05-10,41.48
1991-05-11,41.18
1991-05-12,41.66
1991-05-13,41.71
1991-05-14,41.2
1991-05-15,41.38
1991-05-16,41.6
1991-05-17,41.79
1991-05-18,41.46
1991-05-19,41.33
1991-05-20,41.39
1991-05-21,41.6
1991-05-22,41.27
1991-05-23,41.23
1991-05-24,41.25
1991-05-25,41.16
1991-05-26,41.3
1991-05-27,41.5
1991-05-28,41.29
1991-05-29,41.18
1991-05-30,41.15
1991-05-31,40.94
1991-06-01,41.28
1991-06-02,41.12
1991-06-03,41.08
1991-06-04,41.57
1991-06-05,41.11
1991-06-06,40.93
1991-06-07,40.96
1991-06-08,41.18
1991-06-09,41.0
1991-06-10,40.75
1991-06-11,41.08
1991-06-12,40.82
1991-06-13,41.18
1991-06-14,41.04
1991-06-15,40.8
1991-06-16,41.04
1991-06-17,40.83
1991-06-18,40.93
1991-06-19,40.86
1991-06-20,40.64
1991-06-21,40.65
1991-06-22,40.89
1991-06-23,40.66
1991-06-24,40.64
1991-06-25,40.53
1991-06-26,40.72
1991-06-27,40.95
1991-06-28,40.47
1991-06-29,40.61
1991-06-30,40.81
1991-07-01,40.57
1991-07-02,40.63
1991-07-03,40.39
1991-07-04,40.6
1991-07-05,40.49
1991-07-06,40.65
1991-07-07,40.67
1991-07-08,40.86
1991-07-09,40.55
1991-07-10,40.5
1991-07-11,40.46
1991-07-12,40.37
1991-07-13,40.46
1991-07-14,40.35
1991-07-15,40.41
1991-07-16,40.57
1991-07-17,40.21
1991-07-18,40.52
1991-07-19,40.54
1991-07-20,40.32
1991-07-21,40.0
1991-07-22,40.22
1991-07-23,40.5
1991-07-24,40.29
1991-07-25,40.14
1991-07-26,40.2
1991-07-27,40.4
1991-07-28,40.35
1991-07-29,40.22
1991-07-30,40.2
1991-07-31,40.19
1991-08-01,40.1
1991-08-02,40.48
1991-08-03,40.18
1991-08-04,40.41
1991-08-05,40.45
1991-08-06,40.37
1991-08-07,40.15
1991-08-08,40.27
1991-08-09,40.2
1991-08-10,40.07
1991-08-11,40.25
1991-08-12,40.03
1991-08-13,40.38
1991-08-14,40.13
1991-08-15,40.23
1991-08-16,40.24
1991-08-17,40.16
1991-08-18,40.29
1991-08-19,40.13
1991-08-20,40.33
1991-08-21,40.0
1991-08-22,40.23
1991-08-23,40.5
1991-08-24,40.06
1991-08-25,40.12
1991-08-26,40.3
1991-08-27,40.25
1991-08-28,40.28
1991-08-29,40.31
1991-08-30,40.34
1991-08-31,40.41
1991-09-01,40.31
1991-09-02,40.22
1991-09-03,40.37
1991-09-04,40.56
1991-09-05,40.26
1991-09-06,40.14
1991-09-07,40.46
1991-09-08,40.29
1991-09-09,39.99
1991-09-10,40.45
1991-09-11,40.25
1991-09-12,40.33
1991-09-13,40.4
1991-09-14,40.39
1991-09-15,40.48
1991-09-16,40.32
1991-09-17,40.48
1991-09-18,40.37
1991-09-19,40.53
1991-09-20,40.53
1991-09-21,40.31
1991-09-22,40.62
1991-09-23,40.39
1991-09-24,40.61
1991-09-25,40.56
1991-09-26,40.79
1991-09-27,40.5
1991-09-28,40.5
1991-09-29,40.56
1991-09-30,40.53
1991-10-01,40.71
1991-10-02,40.37
1991-10-03,40.47
1991-10-04,40.48
1991-10-05,40.8
1991-10-06,40.93
1991-10-07,40.68
1991-10-08,40.69
1991-10-09,40.74
1991-10-10,40.92
1991-10-11,40.63
1991-10-12,40.82
1991-10-13,40.95
1991-10-14,40.9
1991-10-15,40.87
1991-10-16,41.01
1991-10-17,40.48
1991-10-18,41.0
1991-10-19,40.82
1991-10-20,40.67
1991-10-21,41.04
1991-10-22,41.19
1991-10-23,40.98
1991-10-24,41.17
1991-10-25,41.29
1991-10-26,41.26
1991-10-27,41.33
1991-10-28,41.22
1991-10-29,41.14
1991-10-30,40.91
1991-10-31,41.14
1991-11-01,41.07
1991-11-02,41.54
1991-11-03,41.21
1991-11-04,41.28
1991-11-05,41.37
1991-11-06,41.31
1991-11-07,41.58
1991-11-08,41.26
1991-11-09,41.4
1991-11-10,41.28
1991-11-11,41.22
1991-11-12,41.35
1991-11-13,41.46
1991-11-14,41.42
1991-11-15,41.4
1991-11-16,41.32
1991-11-17,41.54
1991-11-18,41.35
1991-11-19,41.71
1991-11-20,41.63
1991-11-21,41.42
1991-11-22,41.62
1991-11-23,41.57
1991-11-24,41.75
1991-11-25,41.93
1991-11-26,41.47
1991-11-27,41.79
1991-11-28,41.77
1991-11-29,41.92
1991-11-30,41.87
1991-12-01,41.75
1991-12-02,41.83
1991-12-03,41.78
1991-12-04,42.08
1991-12-05,41.95
1991-12-06,42.25
1991-12-07,41.98
1991-12-08,41.9
1991-12-09,41.8
1991-12-10,41.78
1991-12-11,41.83
1991-12-12,42.13
1991-12-13,42.18
1991-12-14,41.89
1991-12-15,42.28
1991-12-16,42.09
1991-12-17,42.21
1991-12-18,42.45
1991-12-19,42.36
1991-12-20,42.2
1991-12-21,42.13
1991-12-22,41.95
1991-12-23,42.19
1991-12-24,42.28
1991-12-25,42.18
1991-12-26,42.33
1991-12-27,42.38
1991-12-28,42.35
1991-12-29,42.3
1991-12-30,42.44
1991-12-31,42.5
1992-01-01,42.28
1992-01-02,42.67
1992-01-03,42.46
1992-01-04,42.49
1992-01-05,42.61
1992-01-06,42.55
1992-01-07,42.67
1992-01-08,42.59
1992-01-09,42.47
1992-01-10,42.63
1992-01-11,42.41
1992-01-12,42.61
1992-01-13,42.6
1992-01-14,42.59
1992-01-15,42.61
1992-01-16,42.36
1992-01-17,42.57
1992-01-18,42.68
1992-01-19,42.7
1992-01-20,42.53
1992-01-21,42.88
1992-01-22,42.57
1992-01-23,42.85
1992-01-24,42.78
1992-01-25,42.63
1992-01-26,43.0
1992-01-27,42.56
1992-01-28,42.88
1992-01-29,42.9
1992-01-30,42.66
1992-01-31,42.97
1992-02-01,42.73
1992-02-02,42.82
1992-02-03,42.82
1992-02-04,42.76
1992-02-05,42.91
1992-02-06,42.91
1992-02-07,42.53
1992-02-08,42.99
1992-02-09,42.55
1992-02-10,42.95
1992-02-11,42.97
1992-02-12,42.64
1992-02-13,42.74
1992-02-14,42.63
1992-02-15,42.77
1992-02-16,42.75
1992-02-17,42.92
1992-02-18,42.99
1992-02-19,43.0
1992-02-20,42.71
1992-02-21,42.76
1992-02-22,42.54
1992-02-23,42.66
1992-02-24,42.93
1992-02-25,43.02
1992-02-26,42.59
1992-02-27,42.68
1992-02-28,42.76
1992-02-29,42.8
1992-03-01,42.63
1992-03-02,42.81
1992-03-03,42.67
1992-03-04,42.73
1992-03-05,42.81
1992-03-06,42.72
1992-03-07,42.64
1992-03-08,42.68
1992-03-09,42.68
1992-03-10,42.63
1992-03-11,42.63
1992-03-12,42.9
1992-03-13,42.74
1992-03-14,42.6
1992-03-15,42.74
1992-03-16,42.57
1992-03-17,42.78
1992-03-18,42.65
1992-03-19,42.57
1992-03-20,42.64
1992-03-21,42.32
1992-03-22,42.38
1992-03-23,42.35
1992-03-24,42.54
1992-03-25,42.76
1992-03-26,42.82
1992-03-27,42.57
1992-03-28,42.53
1992-03-29,42.17
1992-03-30,42.35
1992-03-31,42.3
1992-04-01,42.3
1992-04-02,42.36
1992-04-03,42.29
1992-04-04,42.05
1992-04-05,42.44
1992-04-06,42.15
1992-04-07,42.33
1992-04-08,42.59
1992-04-09,42.12
1992-04-10,41.86
1992-04-11,42.18
1992-04-12,42.37
1992-04-13,42.48
1992-04-14,41.98
1992-04-15,42.22
1992-04-16,42.06
1992-04-17,42.09
1992-04-18,42.48
