cell_id,geom_type,n0,n1,n2,n3,centroid_x,centroid_y,area_m2,z_top_centroid,z_top_mean,z_bottom_centroid,z_bottom_mean,geology_code,geology_key,hydraulic_conductivity_m_s,storage_coefficient
0,triangle,138,207,197,,311732.25490553974,6681915.925588352,121998.5283203125,36.61353702908045,36.39394346985102,-13.386462970919556,-13.60605653014899,108,2201,1e-05,
1,triangle,139,207,138,,311549.6929481475,6681692.574272168,171136.87158203125,37.28902197363294,37.59265635499485,-12.710978026367064,-12.407343645005156,108,2201,1e-05,
2,triangle,134,188,112,,311539.4383457563,6684377.724163714,198834.806640625,33.080749206248925,33.74072448423575,-16.919250793751075,-16.259275515764248,108,2201,1e-05,
3,triangle,27,132,26,,310096.56628668803,6683474.11724743,5238.70703125,20.984452791733617,20.357076005751242,-29.015547208266383,-29.642923994248758,108,2201,1e-05,
4,triangle,60,210,102,,309581.88405558583,6685839.408487741,19725.1201171875,10.543121014801407,9.77828181993144,-39.45687898519859,-40.22171818006856,6,1721,1.189207115e-05,
5,triangle,205,206,95,,312882.6566281553,6683334.801816113,345857.63134765625,37.64273202673045,39.49682348173827,-12.357267973269547,-10.503176518261736,108,2201,1e-05,
6,triangle,139,242,98,,311283.9406021058,6680989.783666723,345786.177734375,29.83023667918043,34.811232633702026,-20.169763320819566,-3359.792511577532,108,2201,1e-05,
7,triangle,98,236,139,,310922.00736592314,6681073.640845191,274650.32861328125,35.9826788742533,37.35732029680418,-14.01732112574669,-3358.0951198021303,108,2201,1e-05,
8,triangle,125,214,157,,309194.97135867673,6684410.649446525,32767.24560546875,21.307783447460125,20.224993747010913,-28.692216552539875,-29.775006252989083,108,2201,1e-05,
9,triangle,109,208,89,,308504.92245998426,6682947.943309213,389979.630859375,33.52734437796903,30.933186926988583,-16.472655622030977,-19.06681307301142,108,2201,1e-05,
10,triangle,123,216,19,,310144.52695833985,6682861.778842725,23207.26025390625,26.440027171656855,26.150314176874286,-23.559972828343145,-23.849685823125714,108,2201,1e-05,
11,triangle,38,154,125,,309373.8247766345,6684124.0838442035,14312.3525390625,16.799807373691237,18.172237385367595,-33.20019262630876,-31.827762614632405,108,2201,1e-05,
12,triangle,7,179,6,,311193.75,6682593.75,12656.25,31.90375030040741,31.17583354314168,-18.09624969959259,-18.82416645685832,108,2201,1e-05,
13,triangle,61,200,191,,311254.6068484163,6683682.406819564,44367.83642578125,29.90795250202472,32.10453409713511,-20.092047497975283,-17.89546590286489,108,2201,1e-05,
14,triangle,211,236,98,,310487.0835017906,6681008.824267205,305290.5146484375,29.011433436161614,28.011399374007667,-20.988566563838383,-3364.3257337506616,108,2201,1.0000000000000003e-05,
15,triangle,89,199,109,,308497.2418189159,6683398.6316540195,279106.17578125,31.948412619215087,32.7861289636258,-18.051587380784913,-17.2138710363742,108,2201,1e-05,
16,triangle,1,198,91,,308135.963648799,6686205.925689384,479820.60546875,,10.387262386060128,-10049.0,-3376.0751584092936,6,1721,2.5340834554025714e-05,
17,triangle,111,239,142,,310752.6507840325,6683975.981215167,61594.6904296875,31.625221523390856,30.826797834923667,-18.37477847660914,-19.173202165076336,108,2201,1e-05,
18,triangle,86,198,196,,308950.0346065099,6685889.734856248,112440.619140625,4.74057061426024,10.993619242087616,-45.25942938573976,-39.00638075791238,6,1721,1.189207115e-05,
19,triangle,103,129,102,,309766.1862890779,6685692.968683302,33388.10888671875,12.716219739341145,12.889964769490504,-37.28378026065886,-37.110035230509496,108,2201,1.0202721908928573e-05,
20,triangle,137,249,197,,311860.9085553502,6682503.046093819,123681.998046875,38.810860295970166,38.47619250634596,-11.189139704029833,-11.523807493654033,108,2201,1e-05,
21,triangle,65,190,66,,310825.11504331446,6683389.050512389,12494.759765625,28.040111368631905,28.341694898076764,-21.9598886313681,-21.658305101923236,108,2201,1e-05,
22,triangle,77,203,76,,310214.891991734,6685212.833406483,11556.607421875,14.28282974246312,13.511638703262859,-35.717170257536885,-36.48836129673714,108,2201,1e-05,
23,triangle,200,254,191,,311511.2545016535,6683642.475467351,106172.783203125,32.54322258541946,34.63626993637257,-17.456777414580547,-15.363730063627429,108,2201,1e-05,
24,triangle,188,239,111,,310942.1365007076,6684121.672788073,96662.2431640625,29.632563132526542,30.918221695875616,-20.367436867473454,-19.08177830412438,108,2201,1e-05,
25,triangle,90,199,89,,308167.1052631579,6683817.757944133,464843.88623046875,24.113074995595824,26.833330487916157,-25.886925004404183,-23.166669512083843,108,2201,1e-05,
26,triangle,90,217,199,,308437.94617758755,6684203.136117485,254803.36572265625,18.062357999967084,22.146361476538193,-31.937642000032916,-27.85363852346181,108,2201,1e-05,
27,triangle,100,198,86,,308781.09202572744,6685734.009917657,72904.6015625,11.876922097857378,10.6135279276858,-38.12307790214262,-39.3864720723142,6,1721,1.1756923210714288e-05,
28,triangle,115,199,125,,309065.9300397924,6683896.452265256,145585.24169921875,27.094148806776367,26.74452511659219,-22.905851193223633,-23.25547488340781,108,2201,1e-05,
29,triangle,54,128,53,,309524.2324714973,6685283.272803639,7420.46240234375,8.933768402755064,7.137347259290119,-41.066231597244936,-42.86265274070988,108,2201,1e-05,
30,triangle,193,255,112,,311738.46236737526,6684982.526779237,201740.0263671875,34.42739838608735,31.75582359785356,-15.572601613912653,-18.24417640214644,108,2201,1e-05,
31,triangle,61,239,200,,311188.2248302459,6683833.073798642,46074.78125,33.05249692294285,32.339904798106524,-16.947503077057156,-17.660095201893476,108,2201,1e-05,
32,triangle,197,249,218,,312136.26321360975,6682360.642322317,185167.82373046875,39.35136341835309,38.694332066800506,-10.648636581646908,-11.305667933199496,108,2201,1e-05,
33,triangle,194,256,87,,311727.5619924387,6685836.011323996,106449.93603515625,26.338792867318343,23.946467019631353,-23.661207132681657,-26.053532980368647,108,2201,1e-05,
34,triangle,121,193,112,,311256.22284154984,6685110.101545407,197686.26123046875,28.454783061523433,28.838126833217938,-21.54521693847657,-21.161873166782062,108,2201,1e-05,
35,triangle,53,128,52,,309499.2324714973,6685233.272803639,5538.65283203125,7.993891961906681,7.157347240216633,-42.00610803809332,-42.84265275978337,108,2201,1e-05,
36,triangle,84,128,54,,309574.2324714973,6685308.272803639,4694.3095703125,7.920231053382223,7.137347259290119,-42.079768946617776,-42.86265274070988,108,2201,1e-05,
37,triangle,82,129,81,,309762.5,6685412.5,7031.25,11.164722363154086,8.992500066757202,-38.835277636845916,-41.0074999332428,108,2201,1e-05,
38,triangle,136,246,211,,309829.36626243684,6681808.512417525,239616.552734375,31.15659727162319,28.502641777977487,-18.843402728376812,-21.497358222022513,108,2201,1e-05,
39,triangle,101,247,86,,309212.7163012535,6685598.746858176,40732.80029296875,14.966846311599731,13.388769881320686,-35.03315368840026,-36.61123011867931,108,2201,1e-05,
40,triangle,4,175,5,,311169.3165022564,6682332.059160788,11095.2373046875,31.515862198760857,31.55115834284437,-18.484137801239147,-18.448841657155626,108,2201,1e-05,
41,triangle,61,191,62,,311118.75,6683606.25,12656.25,29.834375262260437,29.53458269437154,-20.165624737739563,-20.46541730562846,108,2201,1e-05,
42,triangle,112,235,121,,311041.39831122523,6684894.767282046,171667.73388671875,28.813391390455145,28.29275076164789,-21.18660860954485,-21.70724923835211,108,2201,1e-05,
43,triangle,212,216,123,,310008.9724346786,6682727.879962317,70803.8857421875,29.36347764518441,29.901298442011694,-20.636522354815593,-20.098701557988303,108,2201,1e-05,
44,triangle,197,232,137,,311645.5026576799,6682364.356780174,61309.998046875,35.607931174283635,35.120762666106536,-14.392068825716365,-14.879237333893462,108,2201,1e-05,
45,triangle,138,242,139,,311660.7755486807,6681379.002320713,185961.5654296875,37.772251439812855,35.65583297337371,-12.227748560187145,-14.344167026626288,108,2201,1e-05,
46,triangle,134,223,206,,312374.8850477542,6683917.16659874,283833.05908203125,40.87075762630802,40.40008129986754,-9.129242373691978,-9.599918700132465,108,2201,1e-05,
47,triangle,167,248,117,,310018.6232633022,6684868.4641426755,38000.3603515625,16.273839579629353,17.044763774556788,-33.726160420370654,-32.95523622544321,108,2201,1e-05,
48,triangle,143,181,8,,310962.88265306124,6682550.6377551025,10345.982421875,30.25819841752865,29.996254682036618,-19.74180158247135,-20.003745317963386,108,2201,1e-05,
49,triangle,96,205,95,,313231.9626117915,6682932.767990329,500576.79931640625,35.99880455259707,34.079089021963306,-14.001195447402926,-15.920910978036696,108,2201,1e-05,
50,triangle,135,248,215,,310201.2691359347,6684560.837732558,66677.05615234375,21.170244718461632,20.886068193160174,-28.829755281538368,-29.113931806839826,108,2201,1e-05,
51,triangle,4,207,175,,311248.9542657542,6682186.455014559,40778.33447265625,32.76888084454164,33.705735484067105,-17.231119155458362,-16.2942645159329,108,2201,1e-05,
52,triangle,211,246,108,,310170.6969075981,6681776.455965913,200275.90380859375,30.800991347483073,29.925092952862645,-19.199008652516927,-20.074907047137355,108,2201,1e-05,
53,triangle,8,181,9,,310937.5,6682612.5,5625.0,28.855000178019203,28.547500292460125,-21.144999821980797,-21.452499707539875,108,2201,1e-05,
54,triangle,10,180,9,,310955.6543706176,6682691.071037284,5256.6083984375,27.69151786794457,28.08170711741123,-22.30848213205543,-21.91829288258877,108,2201,1e-05,
55,triangle,31,184,30,,309860.74162538623,6683786.037921307,5262.69873046875,21.44547911491049,19.86770225459713,-28.554520885089513,-30.13229774540287,108,2201,1e-05,
56,triangle,31,183,32,,309789.6673802971,6683764.544303055,5151.185546875,19.015802315479938,18.332596182541057,-30.984197684520055,-31.667403817458943,108,2201,1e-05,
