edge_id,node_a,node_b,cell_a,cell_b,length_m,edge_kind,is_river,geology_a_key,geology_b_key
0,0,82,412,,1906.646252709441,boundary,False,1701,
1,0,92,0,,1544.90186425281,boundary,False,1701,
2,0,150,0,412,1378.8491182887833,internal,False,1701,1701
3,1,84,66,,1894.652289962396,boundary,False,2041,
4,1,85,77,,1975.0,boundary,False,2041,
5,1,173,66,77,1598.8581874052152,internal,False,2041,2041
6,2,86,35,,1975.0,boundary,False,2041,
7,2,87,30,,1668.75,boundary,False,2041,
8,2,145,35,78,1598.710109527083,internal,False,2041,2041
9,2,176,30,78,1377.8539918270192,internal,False,2041,2041
10,3,89,177,,1668.75,boundary,False,2041,
11,3,90,109,,1757.2190447251778,boundary,False,2041,
12,3,127,109,177,1549.9773195509408,internal,False,2041,2041
13,4,5,128,428,424.87633513926556,geology_interface,False,2041,241
14,4,13,16,425,532.5870566873049,geology_interface,False,2041,241
15,4,168,16,96,489.1325555388245,internal,False,2041,2041
16,4,180,96,128,456.33292694118865,internal,False,2041,2041
17,4,226,428,437,380.490745343393,internal,False,241,241
18,4,227,425,437,382.19211193030907,internal,False,241,241
19,5,6,83,429,379.6762384426526,geology_interface,False,2041,241
20,5,167,83,138,430.212277266084,internal,False,2041,2041
21,5,180,128,138,450.1256123309587,internal,False,2041,2041
22,5,225,429,434,400.98957203692265,internal,False,241,241
23,5,226,428,434,463.95220112314405,internal,False,241,241
24,6,7,184,432,126.65237685985623,geology_interface,False,2041,241
25,6,164,184,197,284.9745645832537,internal,False,2041,2041
26,6,167,83,197,430.2122772660748,internal,False,2041,2041
27,6,225,429,432,285.0695639077068,internal,False,241,241
28,7,8,258,431,192.0637790550553,geology_interface,False,2041,241
29,7,164,184,358,283.53420900281435,internal,False,2041,2041
30,7,198,258,358,233.78766513871764,internal,False,2041,2041
31,7,225,431,432,270.79966436225527,internal,False,241,241
32,8,9,117,433,199.65655586824232,geology_interface,False,2041,241
33,8,118,117,249,217.42439193356594,internal,False,2041,2041
34,8,198,249,258,206.86839551109094,internal,False,2041,2041
35,8,225,431,433,253.9929531184653,internal,False,241,241
36,9,10,223,426,330.67494224297036,geology_interface,False,2041,241
37,9,118,117,218,223.54186037492693,internal,False,2041,2041
38,9,216,218,223,218.67454014612449,internal,False,2041,2041
39,9,225,426,433,257.5842675523333,internal,False,241,241
40,10,11,76,427,455.85937639429244,geology_interface,False,2041,241
41,10,102,95,124,426.46513931393605,internal,False,2041,2041
42,10,166,76,124,487.7259133096178,internal,False,2041,2041
43,10,216,95,223,290.94037378639894,internal,False,2041,2041
44,10,225,426,435,400.9103104455415,internal,False,241,241
45,10,226,427,435,380.490745343434,internal,False,241,241
46,11,12,14,430,379.77098321476456,geology_interface,False,2041,241
47,11,166,76,139,487.7259133097619,internal,False,2041,2041
48,11,170,14,139,515.093481269148,internal,False,2041,2041
49,11,226,427,438,380.4907453436949,internal,False,241,241
50,11,227,430,438,287.6957344494938,internal,False,241,241
51,12,13,187,436,169.79470485144867,geology_interface,False,2041,241
52,12,170,14,136,531.3242667735217,internal,False,2041,2041
53,12,219,136,187,332.796585942492,internal,False,2041,2041
54,12,227,430,436,300.1742660606389,internal,False,241,241
55,13,168,16,132,536.5065830802506,internal,False,2041,2041
56,13,219,132,187,333.04702666888477,internal,False,2041,2041
57,13,227,425,436,285.2558057816311,internal,False,241,241
58,14,15,228,309,75.0,internal,True,2041,2041
59,14,104,65,101,290.7406829887681,internal,False,2041,2041
60,14,129,65,309,125.54930474533886,internal,False,2041,2041
61,14,210,87,101,245.01339215191157,internal,False,2041,2041
62,14,215,87,228,135.0952364389988,internal,False,2041,2041
63,15,16,20,269,106.06601717798213,internal,True,2041,2041
64,15,129,269,309,132.14927248167834,internal,False,2041,2041
65,15,152,20,224,198.13331320152443,internal,False,2041,2041
66,15,215,224,228,137.82073397995012,internal,False,2041,2041
67,16,17,310,311,75.0,internal,True,2041,2041
68,16,129,269,310,132.74119936218733,internal,False,2041,2041
69,16,151,226,311,137.60200036371663,internal,False,2041,2041
70,16,152,20,226,204.74865765043347,internal,False,2041,2041
71,17,18,2,334,106.06601717798213,internal,True,2041,2041
72,17,111,2,247,228.07410349851236,internal,False,2041,2041
73,17,129,247,310,126.79203249174674,internal,False,2041,2041
74,17,151,311,334,133.92733520074805,internal,False,2041,2041
75,18,19,58,81,106.06601717798213,internal,True,2041,2041
76,18,111,2,210,240.95606905378264,internal,False,2041,2041
77,18,119,81,210,213.13421996997974,internal,False,2041,2041
78,18,151,58,334,119.43541674745218,internal,False,2041,2041
79,19,20,69,127,75.0,internal,True,2041,2041
80,19,119,69,81,197.02168376123663,internal,False,2041,2041
81,19,151,37,58,181.91510776541247,internal,False,2041,2041
82,19,184,37,127,180.2358300424705,internal,False,2041,2041
83,20,21,100,161,75.0,internal,True,2041,2041
84,20,119,69,161,161.23017521947125,internal,False,2041,2041
85,20,184,127,348,180.2358300424705,internal,False,2041,2041
86,20,220,100,348,150.46543096224832,internal,False,2041,2041
87,21,22,70,237,75.0,internal,True,2041,2041
88,21,119,70,161,156.27794127927993,internal,False,2041,2041
